type,index,image,x,y,w,h,1,2,3,4,5,6,
,,,,,,,,,,,,,
toolbar,156,UI\Tool\ui_objbtn01.dds,0,110,23,22,0,0,0,0,player,,
toolbar,157,UI\Tool\ui_objbtn01.dds,23,110,23,22,0,0,0,0,,,
toolbar,158,UI\Tool\ui_objbtn01.dds,46,110,23,22,0,0,0,0,,,
toolbar,159,UI\Tool\ui_objbtn01.dds,69,110,23,22,0,0,0,0,,,
toolbar,166,UI\Tool\ui_objbtn01.dds,92,88,23,22,0,0,0,0,objon,,
toolbar,167,UI\Tool\ui_objbtn01.dds,115,88,23,22,0,0,0,0,,,
toolbar,168,UI\Tool\ui_objbtn01.dds,138,88,23,22,0,0,0,0,,,
toolbar,169,UI\Tool\ui_objbtn01.dds,161,88,23,22,0,0,0,0,,,
toolbar,191,UI\Tool\ui_objbtn01.dds,0,0,23,22,0,0,0,0,open,,
toolbar,192,UI\Tool\ui_objbtn01.dds,23,0,23,22,0,0,0,0,,,
toolbar,193,UI\Tool\ui_objbtn01.dds,46,0,23,22,0,0,0,0,,,
toolbar,194,UI\Tool\ui_objbtn01.dds,69,0,23,22,0,0,0,0,,,
,,,,,,,,,,,,,
toolbar,196,UI\Tool\ui_winbtn01.dds,92,66,23,22,0,0,0,0,뒤로,,
toolbar,197,UI\Tool\ui_winbtn01.dds,115,66,23,22,0,0,0,0,,,
toolbar,198,UI\Tool\ui_winbtn01.dds,138,66,23,22,0,0,0,0,,,
toolbar,199,UI\Tool\ui_winbtn01.dds,161,66,23,22,0,0,0,0,,,
,,,,,,,,,,,,,
toolbar,146,UI\Tool\ui_mapbtn01.dds,0,132,23,22,0,0,0,0,attron,,
toolbar,147,UI\Tool\ui_mapbtn01.dds,23,132,23,22,0,0,0,0,,,
toolbar,148,UI\Tool\ui_mapbtn01.dds,46,132,23,22,0,0,0,0,,,
toolbar,149,UI\Tool\ui_mapbtn01.dds,69,132,23,22,0,0,0,0,,,
toolbar,151,UI\Tool\ui_mapbtn01.dds,0,154,23,22,0,0,0,0,,,
toolbar,152,UI\Tool\ui_mapbtn01.dds,23,154,23,22,0,0,0,0,,,
toolbar,153,UI\Tool\ui_mapbtn01.dds,46,154,23,22,0,0,0,0,,,
toolbar,154,UI\Tool\ui_mapbtn01.dds,69,154,23,22,0,0,0,0,,,
toolbar,171,UI\Tool\ui_mapbtn01.dds,92,66,23,22,0,0,0,0,map,,
toolbar,172,UI\Tool\ui_mapbtn01.dds,115,66,23,22,0,0,0,0,,,
toolbar,173,UI\Tool\ui_mapbtn01.dds,138,66,23,22,0,0,0,0,,,
toolbar,174,UI\Tool\ui_mapbtn01.dds,161,66,23,22,0,0,0,0,,,
toolbar,176,UI\Tool\ui_mapbtn01.dds,0,66,23,22,0,0,0,0,그리드,,
toolbar,177,UI\Tool\ui_mapbtn01.dds,23,66,23,22,0,0,0,0,,,
toolbar,178,UI\Tool\ui_mapbtn01.dds,46,66,23,22,0,0,0,0,,,
toolbar,179,UI\Tool\ui_mapbtn01.dds,69,66,23,22,0,0,0,0,,,
toolbar,181,UI\Tool\ui_winbtn01.dds,0,66,23,22,0,0,0,0,사람,,
toolbar,182,UI\Tool\ui_winbtn01.dds,23,66,23,22,0,0,0,0,,,
toolbar,183,UI\Tool\ui_winbtn01.dds,46,66,23,22,0,0,0,0,,,
toolbar,184,UI\Tool\ui_winbtn01.dds,69,66,23,22,0,0,0,0,,,
toolbar,186,UI\Tool\ui_mapbtn01.dds,92,154,23,22,0,0,0,0,,,
toolbar,187,UI\Tool\ui_mapbtn01.dds,115,154,23,22,0,0,0,0,,,
toolbar,188,UI\Tool\ui_mapbtn01.dds,138,154,23,22,0,0,0,0,,,
toolbar,189,UI\Tool\ui_mapbtn01.dds,161,154,23,22,0,0,0,0,,,
,,,,,,,,,,,,,
item_shop,71,UI\Game\itemshop\itemshop_06.dds,927,0,13,13,0,0,0,0,엑스,,
item_shop,72,UI\Game\itemshop\itemshop_06.dds,941,0,13,13,0,0,0,0,,,
item_shop,73,UI\Game\itemshop\itemshop_06.dds,955,0,13,13,0,0,0,0,,,
,,,,,,,,,,,,,
item_shop_popup,5,UI\Game\itemshop\itemshop_06.dds,699,297,280,167,0,0,0,0,민자 ,,
item_shop_popup,11,UI\Game\itemshop\itemshop_06.dds,926,14,95,23,0,0,0,0,노멀,,
item_shop_popup,12,UI\Game\itemshop\itemshop_06.dds,926,38,95,23,0,0,0,0,오버,,
item_shop_popup,13,UI\Game\itemshop\itemshop_06.dds,926,62,95,23,0,0,0,0,클릭,,
item_shop_popup,21,UI\Game\theme01\ItemStrength_ju.dds,0,0,280,167,0,0,0,0,Popup판넬,,
item_shop_popup,22,UI\Game\theme01\ItemStrength_ju.dds,0,194,280,2,0,0,0,0,가로줄,,
item_shop_popup,32,UI\Game\itemshop\itemshop_06.dds,926,86,16,19,0,0,0,0,스크롤바 버튼 아래,,
item_shop_popup,33,UI\Game\itemshop\itemshop_06.dds,943,86,16,19,0,0,0,0,스크롤바 버튼 위,,
item_shop_popup,34,UI\Game\itemshop\itemshop_06.dds,960,86,16,31,0,0,0,0,스크롤바,,
,,,,,,,,,,,,,
mini_party,1,UI\Game\party\mini_party.dds,0,0,163,16,0,0,0,0,위 박스,,
mini_party,2,UI\Game\party\mini_party.dds,0,137,163,38,0,0,0,0,클래스박스,,
,,,,,,,,,,,,,
mini_party,11,UI\Game\party\mini_party.dds,0,18,18,18,0,0,0,0,기사,,
mini_party,12,UI\Game\party\mini_party.dds,23,18,18,18,0,0,0,0,헌터,,
mini_party,13,UI\Game\party\mini_party.dds,46,18,18,18,0,0,0,0,메지션,,
mini_party,14,UI\Game\party\mini_party.dds,68,18,18,18,0,0,0,0,소환사,,
mini_party,15,UI\Game\party\mini_party.dds,91,18,18,18,0,0,0,0,힐러,,
mini_party,16,UI\Game\party\mini_party.dds,113,18,18,18,0,0,0,0,바기워리어,,
,,,,,,,,,,,,,
mini_party,21,UI\Game\party\mini_party.dds,0,73,13,14,0,0,0,0,마이너스노말,,
mini_party,22,UI\Game\party\mini_party.dds,0,88,13,14,0,0,0,0,오버,,
mini_party,23,UI\Game\party\mini_party.dds,0,103,13,14,0,0,0,0,클릭,,
,,,,,,,,,,,,,
mini_party,31,UI\Game\party\mini_party.dds,14,73,13,14,0,0,0,0,플러스,,
mini_party,32,UI\Game\party\mini_party.dds,14,88,13,14,0,0,0,0,,,
mini_party,33,UI\Game\party\mini_party.dds,14,103,13,14,0,0,0,0,,,
,,,,,,,,,,,,,
mini_party,41,UI\Game\party\mini_party.dds,28,73,13,14,0,0,0,0,업 버튼,,
mini_party,42,UI\Game\party\mini_party.dds,28,88,13,14,0,0,0,0,,,
mini_party,43,UI\Game\party\mini_party.dds,28,103,13,14,0,0,0,0,,,
,,,,,,,,,,,,,
mini_party,51,UI\Game\party\mini_party.dds,42,73,16,19,0,0,0,0,다운 버튼,,
mini_party,52,UI\Game\party\mini_party.dds,42,92,16,19,0,0,0,0,,,
mini_party,53,UI\Game\party\mini_party.dds,42,111,16,19,0,0,0,0,,,
,,,,,,,,,,,,,
mini_party,61,UI\Game\party\mini_party.dds,166,0,3,16,0,0,0,0,체력,,
,,,,,,,,,,,,,
skill_up,1,UI\Game\skill\skill_up.dds,0,0,181,167,0,0,0,0,스킬업 판넬,,
,,,,,,,,,,,,,
skill_up,11,UI\Game\skill\skill_up.dds,0,175,95,23,0,0,0,0,확인 노멀,,
skill_up,12,UI\Game\skill\skill_up.dds,0,199,95,23,0,0,0,0,확인 오버,,
skill_up,13,UI\Game\skill\skill_up.dds,0,223,95,23,0,0,0,0,확인 클릭,,
,,,,,,,,,,,,,
skill_up,21,UI\Game\skill\skill_up.dds,212,0,13,13,0,0,0,0,엑스노말,,
skill_up,22,UI\Game\skill\skill_up.dds,226,0,13,13,0,0,0,0,엑스오버,,
skill_up,23,UI\Game\skill\skill_up.dds,240,0,13,13,0,0,0,0,엑스클릭,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
fishing,1,UI\Game\Fishing\fishing.dds,0,0,248,44,0,0,0,0,캐스팅 게이지,,
fishing,2,UI\Game\Fishing\fishing.dds,0,48,248,31,0,0,0,0,낚시대 포획물 게이지,,
,,,,,,,,,,,,,
fishing,21,UI\Game\Fishing\fishing.dds,0,101,6,10,0,0,0,0,녹색 게이지,,
fishing,22,UI\Game\Fishing\fishing.dds,0,81,8,10,0,0,0,0,파랑 게이지,,
fishing,23,UI\Game\Fishing\fishing.dds,0,91,8,10,0,0,0,0,빨간 게이지,,
,,,,,,,,,,,,,
fishing,41,UI\Game\Fishing\fishing.dds,151,103,44,23,0,0,0,0,낚시대 ,,
fishing,42,UI\Game\Fishing\fishing.dds,151,130,44,23,0,0,0,0,물고기,,
,,,,,,,,,,,,,
fishing,100,UI\Game\Fishing\fishing.dds,0,112,74,139,0,0,0,0,메세지창(2*4),,
fishing,101,UI\Game\Fishing\fishing.dds,75,112,74,75,0,0,0,0,메세지창(2*2),,
,,,,,,,,,,,,,
fishing_rank,1,UI\Game\Fishing\fishing.dds,198,103,7,8,0,0,0,0,Rank,,
fishing_rank,2,UI\Game\Fishing\fishing.dds,207,103,7,8,0,0,0,0,,,
fishing_rank,3,UI\Game\Fishing\fishing.dds,216,103,7,8,0,0,0,0,,,
fishing_rank,4,UI\Game\Fishing\fishing.dds,225,103,7,8,0,0,0,0,,,
fishing_rank,5,UI\Game\Fishing\fishing.dds,234,103,7,8,0,0,0,0,,,
,,,,,,,,,,,,,
Character_new,1,UI\Game\Character\Character_new_001.dds,1,3,128,28,0,0,0,0,캐릭터선택창상,,
Character_new,2,UI\Game\Character\Character_new_001.dds,1,185,128,1,0,0,0,0,캐릭터선택중,,
Character_new,3,UI\Game\Character\Character_new_001.dds,1,220,128,70,0,0,0,0,캐릭터선택하,,
,,,,,,,,,,,,,
Character_new,5,UI\Game\Character\Character_new_001.dds,295,3,200,355,0,0,0,0,캐릭터설명창,,
,,,,,,,,,,,,,
Character_new,11,UI\Game\Character\Character_new_001.dds,129,0,105,45,0,0,0,0,캐릭터선택판,,
Character_new,12,UI\Game\Character\Character_new_001.dds,52,292,213,61,0,0,0,0,캐릭터 이름 판,,
Character_new,13,UI\Game\Character\Character_new_001.dds,130,131,157,45,0,0,0,0,로그인 판,,
,,,,,,,,,,,,,
Character_new,21,UI\Game\Character\Character_new_001.dds,136,191,28,25,0,0,0,0,좌 회전 노멀,,
Character_new,22,UI\Game\Character\Character_new_001.dds,136,217,28,25,0,0,0,0,좌 회전 노멀,,
Character_new,23,UI\Game\Character\Character_new_001.dds,136,243,28,25,0,0,0,0,좌 회전 노멀,,
,,,,,,,,,,,,,
Character_new,31,UI\Game\Character\Character_new_001.dds,165,191,28,25,0,0,0,0,우 회전 노멀,,
Character_new,32,UI\Game\Character\Character_new_001.dds,165,217,28,25,0,0,0,0,우 회전 노멀,,
Character_new,33,UI\Game\Character\Character_new_001.dds,165,243,28,25,0,0,0,0,우 회전 노멀,,
,,,,,,,,,,,,,
Character_new,41,UI\Game\Character\Character_new_001.dds,4,358,337,45,0,0,0,0,캐릭터 이름입력 회전판,,
,,,,,,,,,,,,,
Character_new,51,UI\Game\Character\Character_new_001.dds,0,405,319,107,0,0,0,0,캐릭터생성용짧은장식,,
,,,,,,,,,,,,,
Character_new,101,UI\Game\Character\Character_new_002.dds,0,0,472,401,0,0,0,0,판넬,,
Character_new,102,UI\Game\Character\Character_new_002.dds,291,15,200,154,0,0,0,0,브라이켄,,
Character_new,103,UI\Game\Character\Character_new_002.dds,291,184,200,154,0,0,0,0,로아,,
,,,,,,,,,,,,,
Character_new,111,UI\Game\Character\Character_new_002.dds,0,411,12,12,0,0,0,0,,,
Character_new,112,UI\Game\Character\Character_new_002.dds,13,411,12,12,0,0,0,0,,,
Character_new,113,UI\Game\Character\Character_new_002.dds,27,411,12,12,0,0,0,0,,,
Character_new,114,UI\Game\Character\Character_new_002.dds,0,424,12,12,0,0,0,0,,,
Character_new,115,UI\Game\Character\Character_new_002.dds,38,424,12,12,0,0,0,0,,,
Character_new,116,UI\Game\Character\Character_new_002.dds,0,438,12,12,0,0,0,0,,,
Character_new,117,UI\Game\Character\Character_new_002.dds,13,438,12,12,0,0,0,0,,,
Character_new,118,UI\Game\Character\Character_new_002.dds,27,438,12,12,0,0,0,0,,,
,,,,,,,,,,,,,
Character_new,121,UI\Game\Character\Character_new_002.dds,61,405,449,106,0,0,0,0,캐릭터선택용긴장식,,
Character_new,122,UI\Game\Character\Character_new_001.dds,343,361,119,28,0,0,0,0,서버선택기본판위,,
Character_new,123,UI\Game\Character\Character_new_001.dds,343,392,119,15,0,0,0,0,서버선택기본판중간,,
Character_new,124,UI\Game\Character\Character_new_001.dds,343,410,119,27,0,0,0,0,서버선택기본판아래,,
Character_new,125,UI\Game\Character\Character_new_001.dds,321,437,191,28,0,0,0,0,캐릭터선택기본판위,,
Character_new,126,UI\Game\Character\Character_new_001.dds,321,468,191,15,0,0,0,0,캐릭터선택기본판중간,,
Character_new,127,UI\Game\Character\Character_new_001.dds,321,486,191,27,0,0,0,0,캐릭터선택기본판아래,,
Character_new,128,UI\Game\Character\Character_new_001.dds,468,372,37,19,0,0,0,0,페이지넘기기버튼 기본,,
Character_new,129,UI\Game\Character\Character_new_001.dds,468,391,37,19,0,0,0,0,페이지넘기기 오른족,,
Character_new,130,UI\Game\Character\Character_new_001.dds,468,410,37,19,0,0,0,0,페이지넘기기 왼쪽,,
,,,,,,,,,,,,,
Character_n,31,UI\Game\Character\character_2.dds,0,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,32,UI\Game\Character\character_2.dds,78,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,33,UI\Game\Character\character_2.dds,156,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,34,UI\Game\Character\character_2.dds,39,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,35,UI\Game\Character\character_2.dds,117,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,36,UI\Game\Character\character_2.dds,195,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_new2,1,UI\Game\Character\character_3.dds,0,0,80,70,0,0,0,0, Charcreate_Rahmen1 ,,
Character_new2,2,UI\Game\Character\character_3.dds,0,75,80,70,0,0,0,0, Charcreate_Rahmen2 ,,
Character_new2,3,UI\Game\Character\character_3.dds,0,154,80,70,0,0,0,0, Charcreate_Rahmen3  ,,
Character_new2,5,UI\Game\Character\character_4.dds,0,0,190,545,0,0,0,0, charscreatescreen_bg_pics,,
,,,,,,,,,,,,,
character,1,UI\Game\theme01\character.dds,0,0,209,409,0,0,0,0,,,
character,10,UI\Game\theme01\character.dds,213,0,189,348,0,0,0,0,,,
character,20,UI\Game\theme01\character.dds,0,412,264,51,0,0,0,0,,,
character,30,UI\Game\theme01\character.dds,456,0,28,25,0,0,0,0,,,
character,31,UI\Game\theme01\character.dds,456,25,28,25,0,0,0,0,,,
character,32,UI\Game\theme01\character.dds,456,50,28,25,0,0,0,0,,,
character,40,UI\Game\theme01\character.dds,484,0,28,25,0,0,0,0,,,
character,41,UI\Game\theme01\character.dds,484,25,28,25,0,0,0,0,,,
character,42,UI\Game\theme01\character.dds,484,50,28,25,0,0,0,0,,,
Character,1,UI\Game\Character\character_1.dds,203,70,147,49,0,0,0,0,charscreatescreen,,
Character,2,UI\Game\Character\character_1.dds,203,122,147,47,0,0,0,0,charscreatescreen,,
Character,3,UI\Game\Character\character_1.dds,203,171,147,78,0,0,0,0,charscreatescreen,,
Character,4,UI\Game\Character\character_1.dds,0,70,200,49,0,0,0,0,charselectscreen_pan_class_select1,,
Character,5,UI\Game\Character\character_1.dds,0,122,200,47,0,0,0,0,charselectscreen_pan_class_select2_3,,
Character,6,UI\Game\Character\character_1.dds,0,171,200,200,0,0,0,0,Charselectscreen_bg_Character,,
Character,7,UI\Game\Character\character_1.dds,0,0,222,61,0,0,0,0,charscreatescreen,,
Character,8,UI\Game\Character\character_1.dds,360,0,152,51,0,0,0,0,charselectscreen_btn_connect,,
Character,9,UI\Game\Character\character_1.dds,360,52,152,51,0,0,0,0,charselectscreen_btn_connect,,
Character,10,UI\Game\Character\character_1.dds,360,104,152,51,0,0,0,0,charselectscreen_btn_connect,,
Character,11,UI\Game\Character\character_1.dds,245,0,14,16,0,0,0,0,charselectscreen_btn_page_2,,
Character,12,UI\Game\Character\character_1.dds,245,17,14,16,0,0,0,0,charselectscreen_btn_page_2,,
Character,13,UI\Game\Character\character_1.dds,245,34,14,16,0,0,0,0,charselectscreen_btn_page_2,,
Character,14,UI\Game\Character\character_1.dds,230,0,14,16,0,0,0,0,charselectscreen_btn_page_1,,
Character,15,UI\Game\Character\character_1.dds,230,17,14,16,0,0,0,0,charselectscreen_btn_page_1,,
Character,16,UI\Game\Character\character_1.dds,230,34,14,16,0,0,0,0,charselectscreen_btn_page_1,,
Character,21,UI\Game\Character\character_2.dds,0,321,109,44,0,0,0,0,charselectscreen_btn_cloning_create_char,,
Character,22,UI\Game\Character\character_2.dds,109,321,109,44,0,0,0,0,charselectscreen_btn_cloning_create_char,,
Character,23,UI\Game\Character\character_2.dds,218,321,109,44,0,0,0,0,charselectscreen_btn_cloning_create_char,,
Character,24,UI\Game\Character\character_2.dds,0,368,109,44,0,0,0,0,charselectscreen_btn_exit,,
Character,25,UI\Game\Character\character_2.dds,109,368,109,44,0,0,0,0,charselectscreen_btn_exit,,
Character,26,UI\Game\Character\character_2.dds,218,368,109,44,0,0,0,0,charselectscreen_btn_exit,,
Character,51,UI\Game\Character\character_2.dds,368,0,72,60,0,0,0,0,charscreatescreen,,
Character,52,UI\Game\Character\character_2.dds,368,60,72,60,0,0,0,0,charscreatescreen,,
Character,53,UI\Game\Character\character_2.dds,368,120,72,60,0,0,0,0,charscreatescreen,,
Character,54,UI\Game\Character\character_2.dds,368,180,72,60,0,0,0,0,charscreatescreen,,
Character,55,UI\Game\Character\character_2.dds,368,240,72,60,0,0,0,0,charscreatescreen,,
Character,56,UI\Game\Character\character_2.dds,368,300,72,60,0,0,0,0,charscreatescreen,,
Character,57,UI\Game\Character\character_2.dds,368,360,72,60,0,0,0,0,charscreatescreen,,
Character,61,UI\Game\Character\character_2.dds,440,180,72,60,0,0,0,0,charscreatescreen,,
Character,62,UI\Game\Character\character_2.dds,440,240,72,60,0,0,0,0,charscreatescreen,,
character,20,UI\Game\theme01\character.dds,0,412,264,51,0,0,0,0,old,,
character,30,UI\Game\theme01\character.dds,456,0,28,25,0,0,0,0,old,,
character,40,UI\Game\theme01\character.dds,484,0,28,25,0,0,0,0,old,,
character,41,UI\Game\theme01\character.dds,484,25,28,25,0,0,0,0,old,,
character,42,UI\Game\theme01\character.dds,484,50,28,25,0,0,0,0,old,,
character_a,1,UI\Game\theme01\character_a.dds,0,0,299,289,0,0,0,0,old,,
character_a,10,UI\Game\theme01\character_a.dds,0,289,331,223,0,0,0,0,old,,
character_b,1,UI\Game\theme01\character_b.dds,236,0,276,302,0,0,0,0,old,,
character_b,10,UI\Game\theme01\character_b.dds,181,306,331,206,0,0,0,0,old,,
Character,27,UI\Game\Character\character_2.dds,0,0,215,37,0,0,0,0,classselectscreen,,
Character,28,UI\Game\Character\character_2.dds,0,40,215,28,0,0,0,0,classselectscreen,,
Character,29,UI\Game\Character\character_2.dds,0,70,215,100,0,0,0,0,classselectscreen,,
Character,37,UI\Game\Character\character_2.dds,0,173,194,43,0,0,0,0,classselectscreen,,
Character,38,UI\Game\Character\character_2.dds,0,218,194,28,0,0,0,0,classselectscreen,,
Character,39,UI\Game\Character\character_2.dds,0,248,194,45,0,0,0,0,classselectscreen,,
Character,50,UI\Game\Character\character_2.dds,440,0,72,60,0,0,0,0,classselectscreen,,
Character,43,UI\Game\Character\character_2.dds,215,170,125,42,0,0,0,0,classselectscreen,,
Character_n,31,UI\Game\Character\character_2.dds,0,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,32,UI\Game\Character\character_2.dds,78,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,33,UI\Game\Character\character_2.dds,156,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,34,UI\Game\Character\character_2.dds,39,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,35,UI\Game\Character\character_2.dds,117,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_n,36,UI\Game\Character\character_2.dds,195,418,38,34,0,0,0,0, Rotate_Buttons,,
Character_new2,1,UI\Game\Character\character_3.dds,0,0,80,70,0,0,0,0, Charcreate_Rahmen1 ,,
Character_new2,2,UI\Game\Character\character_3.dds,0,75,80,70,0,0,0,0, Charcreate_Rahmen2 ,,
Character_new2,3,UI\Game\Character\character_3.dds,0,154,80,70,0,0,0,0, Charcreate_Rahmen3  ,,
Character_new2,5,UI\Game\Character\character_4.dds,0,0,190,545,0,0,0,0, charscreatescreen_bg_pics,,
,,,,,,,,,,,,,
newMainbar,1,UI\Game\Mainbar\new_mainbar_002.dds,394,0,118,77,0,0,0,0,포션 슬롯 창(임시6개),,
newMainbar,2,UI\Game\Mainbar\new_mainbar.dds,0,92,118,41,0,0,0,0,포션 슬롯 하단 창,,
,,,,,,,,,,,,,
newMainbar,3,UI\Game\Mainbar\new_mainbar.dds,11,136,287,70,0,0,0,0,캐릭터창,,
newMainbar,4,UI\Game\Mainbar\new_mainbar.dds,120,92,113,41,0,0,0,0,포션 슬롯 상단 창,,
newMainbar,5,UI\Game\Mainbar\new_mainbar.dds,0,315,15,10,0,0,0,0,F1,,
newMainbar,6,UI\Game\Mainbar\new_mainbar.dds,36,315,14,10,0,0,0,0,F2,,
newMainbar,7,UI\Game\Mainbar\new_mainbar.dds,72,315,14,10,0,0,0,0,F3,,
newMainbar,8,UI\Game\Mainbar\new_mainbar.dds,0,331,15,10,0,0,0,0,F4,,
newMainbar,9,UI\Game\Mainbar\new_mainbar.dds,36,331,14,10,0,0,0,0,F5,,
newMainbar,10,UI\Game\Mainbar\new_mainbar.dds,72,331,14,10,0,0,0,0,F6,,
,,,,,,,,,,,,,
newMainbar,11,UI\Game\Mainbar\new_mainbar.dds,311,162,5,5,0,0,0,0,녹색,,
newMainbar,12,UI\Game\Mainbar\new_mainbar.dds,311,172,5,10,0,0,0,0,빨강,,
newMainbar,13,UI\Game\Mainbar\new_mainbar.dds,311,187,5,10,0,0,0,0,파랑,,
,,,,,,,,,,,,,
newMainbar,21,UI\Game\Mainbar\new_mainbar.dds,408,79,26,26,0,0,0,0,쪽지,,
newMainbar,22,UI\Game\Mainbar\new_mainbar.dds,440,79,26,26,0,0,0,0,,,
newMainbar,23,UI\Game\Mainbar\new_mainbar.dds,472,79,26,26,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,31,UI\Game\Mainbar\new_mainbar.dds,408,111,26,26,0,0,0,0,낚시,,
newMainbar,32,UI\Game\Mainbar\new_mainbar.dds,440,111,26,26,0,0,0,0,,,
newMainbar,33,UI\Game\Mainbar\new_mainbar.dds,472,111,26,26,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,41,UI\Game\Mainbar\new_mainbar.dds,408,143,26,26,0,0,0,0,파티,,
newMainbar,42,UI\Game\Mainbar\new_mainbar.dds,440,143,26,26,0,0,0,0,,,
newMainbar,43,UI\Game\Mainbar\new_mainbar.dds,472,143,26,26,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,51,UI\Game\Mainbar\new_mainbar.dds,408,175,26,26,0,0,0,0,길드,,
newMainbar,52,UI\Game\Mainbar\new_mainbar.dds,440,175,26,26,0,0,0,0,,,
newMainbar,53,UI\Game\Mainbar\new_mainbar.dds,472,175,26,26,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,56,UI\Game\Mainbar\new_mainbar.dds,408,207,26,26,0,0,0,0,이동수단활성,,
newMainbar,57,UI\Game\Mainbar\new_mainbar.dds,440,207,26,26,0,0,0,0,오버,,
newMainbar,58,UI\Game\Mainbar\new_mainbar.dds,472,207,26,26,0,0,0,0,클릭,,
newMainbar,59,UI\Game\Mainbar\new_mainbar.dds,408,239,26,26,0,0,0,0,비활성,,
,,,,,,,,,,,,,
newMainbar,61,UI\Game\Mainbar\new_mainbar.dds,1,468,351,13,0,0,0,0,경험치바 퍼스트,,
newMainbar,62,UI\Game\Mainbar\new_mainbar.dds,1,482,351,13,0,0,0,0,경험치바 세컨드,,
newMainbar,63,UI\Game\Mainbar\new_mainbar.dds,1,496,173,13,0,0,0,0,경험치바 써드,,
newMainbar,64,UI\Game\Mainbar\new_mainbar.dds,176,499,28,6,0,0,0,0,경험치바 바탕,,
newMainbar,65,UI\Game\Mainbar\new_mainbar.dds,207,499,28,5,0,0,0,0,경험치바(블루컬러),,
,,,,,,,,,,,,,
newMainbar,70,UI\Game\Mainbar\new_mainbar.dds,125,47,17,23,0,0,0,0,스킬슬롯 잠금버튼-Normal,,
newMainbar,71,UI\Game\Mainbar\new_mainbar.dds,142,47,17,23,0,0,0,0,스킬슬롯 잠금버튼-Down,,
newMainbar,72,UI\Game\Mainbar\new_mainbar.dds,159,47,17,23,0,0,0,0,스킬슬롯 잠금버튼-Over,,
,,,,,,,,,,,,,
newMainbar,73,UI\Game\Mainbar\new_mainbar.dds,125,24,17,23,0,0,0,0,스킬슬롯 열림버튼-Normal,,
newMainbar,74,UI\Game\Mainbar\new_mainbar.dds,142,24,17,23,0,0,0,0,스킬슬롯 열림버튼-Down,,
newMainbar,75,UI\Game\Mainbar\new_mainbar.dds,159,24,17,23,0,0,0,0,스킬슬롯 열림버튼-Over,,
,,,,,,,,,,,,,
newMainbar,80,UI\Game\Mainbar\new_mainbar.dds,125,1,17,23,0,0,0,0,스킬슬롯 설정버튼-Normal,,
newMainbar,81,UI\Game\Mainbar\new_mainbar.dds,142,1,17,23,0,0,0,0,스킬슬롯 설정버튼-Down,,
newMainbar,82,UI\Game\Mainbar\new_mainbar.dds,159,1,17,23,0,0,0,0,스킬슬롯 설정버튼-Over,,
,,,,,,,,,,,,,
newMainbar,91,UI\Game\Mainbar\new_mainbar.dds,147,95,26,26,0,0,0,0,버프,,
newMainbar,92,UI\Game\Mainbar\main_buffer.dds,0,30,300,90,0,0,0,0,버프윈도우창,,
newMainbar,93,UI\Game\Mainbar\main_buffer.dds,300,2,9,26,0,0,0,0,버프윈도우타이틀 기본,,
newMainbar,94,UI\Game\Mainbar\main_buffer.dds,309,2,9,26,0,0,0,0,버프윈도우타이틀 오버,,
newMainbar,95,UI\Game\Mainbar\main_buffer.dds,318,2,9,26,0,0,0,0,버프윈도우타이틀 다운,,
newMainbar,96,UI\Game\Mainbar\main_buffer.dds,0,0,300,30,0,0,0,0,디버프윈도우창 ,,
,,,,,,,,,,,,,
newMainbar,101,UI\Game\Mainbar\new_mainbar.dds,177,1,11,11,0,0,0,0,,,
newMainbar,102,UI\Game\Mainbar\new_mainbar.dds,188,1,11,11,0,0,0,0,,,
newMainbar,103,UI\Game\Mainbar\new_mainbar.dds,199,1,11,11,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,111,UI\Game\Mainbar\new_mainbar.dds,177,12,11,11,0,0,0,0,,,
newMainbar,112,UI\Game\Mainbar\new_mainbar.dds,188,12,11,11,0,0,0,0,,,
newMainbar,113,UI\Game\Mainbar\new_mainbar.dds,199,12,11,11,0,0,0,0,,,
,,,,,,,,,,,,,
newMainbar,121,UI\Game\Mainbar\new_mainbar.dds,0,0,1,1,0,0,0,0,퀵슬롯 공백,,
newMainbar,122,UI\Game\Mainbar\new_mainbar.dds,50,220,44,44,0,0,0,0,오버,,
newMainbar,123,UI\Game\Mainbar\new_mainbar.dds,94,220,44,44,0,0,0,0,클릭,,
